Original_band,Year,Sex,Sex_method
250103806,2009,f,undocumented
250103807,2009,f,undocumented
250103808,2009,f,undocumented
250103809,2009,f,undocumented
250103810,2009,f,undocumented
250103811,2009,f,undocumented
250103812,2009,f,undocumented
250103813,2009,f,undocumented
250103814,2009,f,undocumented
250103815,2009,f,undocumented
250103816,2009,f,undocumented
250103817,2009,f,undocumented
250103818,2009,f,undocumented
250103819,2009,m,undocumented
250103820,2009,m,undocumented
250103821,2009,f,undocumented
250103822,2009,m,undocumented
250103823,2009,f,undocumented
250103824,2009,f,undocumented
250103825,2009,f,undocumented
250103826,2009,f,undocumented
250103827,2009,f,undocumented
250103828,2009,m,undocumented
250103829,2009,m,undocumented
250103830,2009,m,undocumented
250103831,2009,u,undocumented
250103832,2009,u,undocumented
250103833,2009,u,undocumented
250103834,2009,u,undocumented
250103835,2009,u,undocumented
250103836,2009,u,undocumented
250103837,2009,u,undocumented
250103838,2009,u,undocumented
250103839,2009,u,undocumented
250103840,2009,u,undocumented
250103841,2009,u,undocumented
250103842,2009,u,undocumented
250103898,2009,f,undocumented
250103899,2009,f,undocumented
250103901,2009,f,undocumented
250103902,2009,f,undocumented
250103903,2009,f,undocumented
250103904,2009,f,undocumented
250103905,2009,f,undocumented
250103906,2009,f,undocumented
250103907,2009,f,undocumented
250103908,2009,f,undocumented
250103909,2009,f,undocumented
250103910,2009,f,undocumented
250103911,2009,f,undocumented
250103912,2009,f,undocumented
250103913,2009,f,undocumented
250103914,2009,f,undocumented
250103915,2009,f,undocumented
250103916,2009,f,undocumented
250103917,2009,f,undocumented
250103918,2009,m,undocumented
250103919,2009,m,undocumented
250103920,2009,f,undocumented
250103921,2009,f,undocumented
250103922,2011,m,undocumented
250103923,2009,m,undocumented
250103924,2009,f,undocumented
250103925,2009,f,undocumented
250103926,2009,m,undocumented
250103927,2009,f,undocumented
250103929,2009,f,undocumented
250103930,2009,f,undocumented
250103946,2009,f,undocumented
250103947,2009,m,undocumented
250103948,2009,f,undocumented
250103950,2009,f,undocumented
250103951,2009,f,undocumented
250103952,2009,f,undocumented
250103953,2009,f,undocumented
250103954,2009,m,undocumented
250103955,2009,f,undocumented
250103957,2009,f,undocumented
250103958,2009,f,undocumented
250103959,2009,f,undocumented
250103960,2009,f,undocumented
250103962,2009,f,undocumented
250103963,2009,f,undocumented
250103964,2009,m,undocumented
250103999,2009,f,undocumented
252183501,2014,u,undocumented
252183502,2014,u,undocumented
252183507,2014,u,undocumented
252183508,2014,u,undocumented
253193901,2011,u,undocumented
253193902,2011,f,wing
253193903,2011,f,wing
253193904,2012,u,undocumented
253193905,2011,u,undocumented
253193906,2011,u,undocumented
253193907,2011,f,wing
253193908,2012,u,undocumented
253193909,2014,u,undocumented
253193910,2011,m,plumage
253193911,2011,m,plumage
253193912,2012,m,plumage
253193913,2011,m,plumage
253193914,2012,u,undocumented
253193915,2012,u,undocumented
253193916,2012,u,undocumented
253193917,2012,u,undocumented
253193918,2012,u,undocumented
253193919,2012,m,plumage
253193920,2012,m,plumage
253193921,2012,m,plumage
253193922,2012,m,plumage
253193923,2012,m,plumage
253193924,2012,m,plumage
253193925,2012,m,plumage
253193926,2012,m,plumage
253193927,2012,m,plumage
253193928,2012,m,plumage
253193929,2012,m,plumage
253193930,2012,m,plumage
253193931,2013,u,undocumented
253193932,2013,u,undocumented
253193933,2014,u,undocumented
253193934,2012,u,undocumented
253193935,2013,u,undocumented
253193936,2014,f,nest_observation
253193937,2013,u,undocumented
253193938,2014,u,undocumented
253193939,2014,f,nest_observation
253193940,2014,m,nest_observation
253193941,2013,u,undocumented
253193942,2014,m,nest_observation
253193943,2014,f,nest_observation
253193944,2013,u,undocumented
253193945,2013,u,undocumented
253193946,2013,u,undocumented
253193947,2013,u,undocumented
253193948,2013,u,undocumented
253193949,2013,u,undocumented
253193950,2014,f,nest_observation
253193951,2014,m,nest_observation
253193952,2014,m,nest_observation
253193953,2014,m,nest_observation
253193954,2014,f,nest_observation
253193955,2014,f,nest_observation
253193956,2014,u,undocumented
253193957,2014,m,nest_observation
253193958,2014,m,nest_observation
253193959,2014,f,nest_observation
253193960,2014,f,nest_observation
253193961,2014,f,nest_observation
253193962,2014,m,nest_observation
253193963,2014,m,nest_observation
253193964,2014,f,nest_observation
253193965,2014,f,nest_observation
254156301,2010,u,undocumented
254156302,2010,u,undocumented
254156303,2010,u,undocumented
254156304,2010,u,undocumented
254156305,2010,u,undocumented
254156306,2010,u,undocumented
254156307,2010,u,undocumented
254156308,2010,u,undocumented
254156309,2010,u,undocumented
254156310,2010,u,undocumented
254156311,2010,u,undocumented
254156312,2010,u,undocumented
254156313,2010,u,undocumented
254156314,2010,u,undocumented
254156315,2010,u,undocumented
254156316,2010,u,undocumented
254156317,2010,u,undocumented
254156318,2010,u,undocumented
254156319,2010,u,undocumented
254156320,2010,u,undocumented
254156321,2010,u,undocumented
254156322,2010,u,undocumented
254156323,2010,u,undocumented
254156324,2010,u,undocumented
254156325,2010,u,undocumented
254156326,2010,u,undocumented
254156327,2010,u,undocumented
254156328,2010,u,undocumented
254156329,2010,u,undocumented
254156330,2010,u,undocumented
254156331,2010,u,undocumented
254156332,2010,u,undocumented
254156333,2010,u,undocumented
254156335,2011,m,bill
254156336,2011,f,bill
254156337,2011,m,bill
254156338,2012,f,bill
254156339,2014,m,bill
254156340,2014,m,bill
254156341,2011,m,bill
254156342,2012,m,bill
254156344,2012,m,bill
254156345,2011,f,bill
254156346,2011,m,nest_observation
254156347,2011,f,bill
254156348,2011,m,bill
254156349,2011,u,"bill, mate_compare"
254156350,2011,m,bill
254156351,2011,f,bill
254156352,2011,f,bill
254156353,2011,f,bill
254156354,2011,m,nest_observation
254156355,2011,m,nest_observation
254156356,2011,m,plumage
254156357,2011,m,bill
254156358,2011,m,plumage
254156359,2011,m,plumage
254156360,2011,m,bill
254156361,2011,m,plumage
254156362,2011,m,bill
254156363,2011,m,nest_observation
254156364,2011,m,plumage
254156365,2011,m,plumage
254156367,2011,m,plumage
254156368,2011,m,plumage
254156369,2011,f,bill
254156401,2010,u,undocumented
254156402,2010,u,undocumented
254156403,2010,u,undocumented
254156404,2010,u,undocumented
254156405,2010,u,undocumented
254156406,2010,u,undocumented
254156407,2010,u,undocumented
254156408,2010,u,undocumented
254156409,2010,u,undocumented
254156410,2010,u,undocumented
254156411,2010,u,undocumented
254156412,2010,u,undocumented
254156413,2010,u,undocumented
254156414,2010,u,undocumented
254156415,2010,u,undocumented
254156416,2010,u,undocumented
254156417,2010,u,undocumented
254156418,2010,u,undocumented
254156419,2010,u,undocumented
254156420,2010,u,undocumented
254156421,2010,u,undocumented
254156422,2010,u,undocumented
254156423,2010,u,undocumented
254156424,2010,u,undocumented
254156425,2010,u,undocumented
254156426,2010,u,undocumented
254156427,2010,u,undocumented
254156428,2010,u,undocumented
254156429,2010,u,undocumented
254156430,2010,u,undocumented
254156431,2010,u,undocumented
254156432,2010,u,undocumented
254156433,2010,u,undocumented
254156434,2010,u,undocumented
254156435,2010,u,undocumented
254156436,2010,u,undocumented
254156437,2011,f,nest_record
254156438,2011,m,bill
254156439,2011,m,nest_record
254156440,2011,f,bill
254156441,2011,m,bill
254156442,2011,f,bill
254156443,2011,m,bill
254156445,2011,m,nest_record
254156447,2011,f,bill
254156448,2013,m,plumage
254156501,2010,u,undocumented
254156502,2010,u,undocumented
254156503,2010,u,undocumented
254156504,2010,u,undocumented
254156505,2010,u,undocumented
254156506,2010,u,undocumented
254156507,2010,u,undocumented
254156508,2010,u,undocumented
254156509,2010,u,undocumented
254156510,2010,u,undocumented
254156511,2010,u,undocumented
254156512,2010,u,undocumented
254156513,2010,u,undocumented
254156514,2010,u,undocumented
254156515,2010,u,undocumented
254156516,2010,u,undocumented
254156517,2010,u,undocumented
254156518,2010,u,undocumented
254156519,2010,u,undocumented
254156520,2010,u,undocumented
254156521,2010,u,undocumented
254156522,2010,u,undocumented
254156523,2010,u,undocumented
254156524,2010,u,undocumented
254156525,2010,u,undocumented
254156526,2010,u,undocumented
254156527,2010,u,undocumented
254156528,2011,f,bill
254156529,2011,u,"conflicting_records, bill"
254156530,2011,f,bill
254156531,2011,m,bill
254156532,2012,m,plumage
254156533,2012,m,plumage
254156534,2012,m,plumage
254156535,2012,m,plumage
254156537,2013,f,bill
254156538,2013,m,bill
254156539,2014,m,bill
254156540,2013,m,bill
254156541,2013,m,bill
254156542,2014,m,bill
254156544,2014,f,bill
254156545,2013,f,bill
254156546,2013,m,bill
254156547,2014,f,bill
254156548,2014,m,bill
254156549,2013,f,bill
254156550,2010,u,undocumented
254156551,2010,u,undocumented
254156552,2010,u,undocumented
254156553,2010,u,undocumented
254156554,2010,u,undocumented
254156555,2010,u,undocumented
254156556,2010,u,undocumented
254156557,2012,m,bill
254156558,2012,m,bill
254156559,2012,f,bill
254156560,2012,f,bill
254156561,2012,m,bill
254156562,2012,f,bill
254156563,2012,f,bill
254156564,2012,f,bill
254156565,2012,m,bill
254156566,2012,m,nest_observation
254156567,2012,m,bill
254156568,2012,f,bill
254156569,2012,m,bill
254156570,2012,m,nest_observation
254156571,2012,f,bill
254156572,2012,m,plumage
254156573,2012,m,nest_record
254156574,2012,m,plumage
254156575,2012,m,plumage
254156576,2012,m,plumage
254156577,2012,m,plumage
254156578,2012,m,bill
254156579,2012,f,bill
254156580,2012,m,plumage
254156581,2012,m,bill
254156582,2012,f,bill
254156583,2012,m,plumage
254156584,2012,f,bill
254156585,2012,f,bill
254156586,2012,m,plumage
254156587,2012,f,bill
254156588,2012,f,bill
254156589,2012,m,plumage
254156590,2012,m,plumage
254156591,2012,m,plumage
254156594,2013,m,bill
254156595,2013,m,bill
254156596,2013,f,bill
254156597,2014,f,bill
254156598,2013,f,bill
254156599,2013,m,bill
254156600,2013,m,bill
255104488,2011,u,undocumented
255174301,2011,m,undocumented
255174302,2011,f,undocumented
255174303,2011,m,undocumented
255174304,2011,m,undocumented
255174305,2011,f,undocumented
255174306,2011,f,undocumented
255174307,2011,f,undocumented
255174308,2011,m,undocumented
255174309,2011,m,undocumented
255174310,2011,m,undocumented
255174311,2011,f,undocumented
255174312,2011,m,undocumented
255174313,2011,f,undocumented
255174314,2011,m,undocumented
255174315,2011,m,undocumented
255174316,2011,f,undocumented
255174401,2011,m,undocumented
255174402,2011,m,undocumented
255174403,2011,m,undocumented
255174404,2011,f,undocumented
255174405,2011,m,undocumented
255174406,2011,f,undocumented
255174407,2011,f,undocumented
255174408,2011,m,undocumented
255174409,2011,m,undocumented
255174410,2011,m,undocumented
255174411,2011,m,undocumented
255174412,2011,m,undocumented
255174413,2011,m,undocumented
255174414,2011,m,undocumented
255174415,2011,u,undocumented
255174416,2011,u,undocumented
255174417,2011,u,undocumented
255174418,2011,m,undocumented
255174419,2011,f,undocumented
255174420,2011,m,undocumented
255174421,2011,f,undocumented
255174422,2011,m,undocumented
255174423,2011,f,undocumented
255174424,2011,u,undocumented
255174425,2011,u,undocumented
255174426,2011,u,undocumented
255174427,2011,u,undocumented
255174428,2011,f,undocumented
255174429,2011,u,undocumented
255174430,2011,u,undocumented
255174431,2011,u,undocumented
255174432,2011,u,undocumented
255174433,2011,u,undocumented
255174434,2011,m,undocumented
255174435,2011,m,undocumented
255174436,2011,f,undocumented
255174437,2011,f,undocumented
255174438,2011,u,undocumented
255174439,2011,u,undocumented
255174440,2011,u,undocumented
255174441,2011,f,undocumented
255174442,2011,f,undocumented
255174443,2011,u,undocumented
255174444,2011,u,undocumented
255174445,2011,m,undocumented
255174446,2011,f,undocumented
255174447,2011,u,undocumented
255174448,2011,u,undocumented
255174449,2011,u,undocumented
255174450,2011,u,undocumented
255174451,2011,u,undocumented
255174452,2011,u,undocumented
255174454,2011,u,undocumented
255174455,2011,m,undocumented
255174456,2011,f,undocumented
255174457,2011,u,undocumented
255174458,2011,u,undocumented
255174459,2011,u,undocumented
255174460,2011,m,undocumented
255174461,2011,f,undocumented
255174462,2011,f,undocumented
255174463,2011,f,undocumented
255174464,2011,m,undocumented
255174465,2011,u,undocumented
255174466,2011,u,undocumented
255174467,2011,u,undocumented
255174468,2011,u,undocumented
255174469,2011,u,undocumented
255174470,2011,u,undocumented
255174471,2011,f,undocumented
255174472,2011,u,undocumented
255174473,2011,u,undocumented
255174474,2011,m,undocumented
255174475,2011,m,undocumented
255174476,2011,f,undocumented
255174477,2011,u,undocumented
255174478,2011,f,undocumented
255174479,2011,f,undocumented
255174480,2011,u,undocumented
255174481,2011,m,undocumented
255174482,2011,u,undocumented
255174483,2011,f,undocumented
255174484,2011,u,undocumented
255174485,2011,u,undocumented
255174486,2011,u,undocumented
255174487,2011,u,undocumented
255174488,2011,u,undocumented
255174489,2011,u,undocumented
255174490,2011,u,undocumented
255174491,2011,u,undocumented
255174492,2011,u,undocumented
255174493,2011,u,undocumented
255174494,2011,u,undocumented
255174499,2011,u,undocumented
255174501,2011,u,undocumented
255174502,2011,u,undocumented
255174503,2011,u,undocumented
255174504,2011,u,undocumented
255174505,2011,u,undocumented
255174506,2011,u,undocumented
255174507,2011,u,undocumented
255174508,2011,u,undocumented
255174509,2011,u,undocumented
255174510,2011,u,undocumented
255174511,2011,u,undocumented
255174512,2011,f,undocumented
255174513,2011,m,undocumented
255174514,2011,m,undocumented
255174515,2011,u,undocumented
255174516,2011,m,undocumented
255174517,2011,u,undocumented
255174518,2011,u,undocumented
255174519,2011,u,undocumented
255174520,2011,u,undocumented
255174521,2011,u,undocumented
255174601,2011,u,undocumented
255174602,2011,u,undocumented
255174603,2011,u,undocumented
255186139,2013,m,bill
255186140,2012,m,bill
255186141,2012,m,nest_observation
255186142,2012,f,bill
255186143,2012,f,bill
255186144,2012,m,nest_observation
255186146,2012,f,bill
255186148,2012,m,plumage
255186149,2012,m,bill
255186150,2012,f,bill
255186151,2012,f,bill
255186152,2012,f,bill
255186153,2012,f,bill
255186154,2012,m,bill
255186155,2012,m,plumage
255186156,2014,u,nest_observation
255186157,2012,m,plumage
255186158,2012,m,bill
255186159,2012,m,plumage
255186160,2012,m,plumage
255186161,2012,m,plumage
255186162,2012,m,bill
255186163,2012,f,bill
255186164,2012,f,bill
255186165,2012,m,bill
255186166,2012,f,bill
255186167,2013,m,bill
255186168,2013,f,bill
255186169,2013,f,bill
